,Time,US dollar,Euro,Korean won
666,1981-07-20,143.33,142.43,84.82
667,1981-07-21,141.07,141.37,84.49
668,1981-07-22,142.98,141.93,84.05
669,1981-07-23,141.68,140.65,84.55
670,1981-07-24,141.59,140.71,83.55
671,1981-07-27,142.03,140.79,84.16
672,1981-07-28,139.51,138.67,82.62
673,1981-07-29,139.51,139.15,82.91
674,1981-07-30,139.77,139.58,82.75
675,1981-07-31,141.07,141.53,80.42
676,1981-08-03,136.38,139.42,79.68
677,1981-08-04,135.95,139.43,79.8
678,1981-08-05,136.34,138.92,79.46
679,1981-08-06,136.64,139.78,80.3
680,1981-08-07,138.03,142.0,81.4
681,1981-08-10,136.81,142.66,81.17
682,1981-08-11,139.33,145.0,81.58
683,1981-08-12,145.07,147.53,82.13
684,1981-08-13,141.5,144.94,82.52
685,1981-08-14,143.5,147.66,83.33
686,1981-08-17,142.98,145.47,82.13
687,1981-08-18,145.93,147.81,84.43
688,1981-08-19,149.93,152.37,86.49
689,1981-08-20,149.06,150.28,84.6
690,1981-08-21,149.24,149.31,83.48
691,1981-08-24,146.63,147.45,84.2
692,1981-08-25,142.37,145.26,82.28
693,1981-08-26,143.85,145.04,81.84
694,1981-08-27,143.07,144.33,82.31
695,1981-08-28,147.67,147.92,84.11
696,1981-08-31,147.67,147.92,84.11
697,1981-09-01,146.46,146.85,84.22
698,1981-09-02,149.41,148.85,85.6
699,1981-09-03,151.67,150.42,86.21
700,1981-09-04,152.71,150.89,87.3
701,1981-09-07,151.67,150.45,87.9
702,1981-09-08,152.54,151.8,88.41
703,1981-09-09,151.75,150.86,89.52
704,1981-09-10,156.88,154.48,90.09
705,1981-09-11,155.75,153.4,92.03
706,1981-09-14,156.79,153.94,93.37
707,1981-09-15,158.44,152.3,90.64
708,1981-09-16,156.01,148.32,88.89
709,1981-09-17,159.49,149.78,90.88
710,1981-09-18,155.32,145.59,88.98
711,1981-09-21,161.05,148.11,90.53
712,1981-09-22,160.53,150.27,91.81
713,1981-09-23,158.62,149.95,92.38
714,1981-09-24,155.06,148.08,92.04
715,1981-09-25,156.53,149.98,92.44
716,1981-09-28,146.46,140.65,87.29
717,1981-09-29,150.02,142.9,88.07
718,1981-09-30,148.97,142.76,84.48
719,1981-10-01,151.75,145.48,84.96
720,1981-10-02,151.15,143.75,85.15
721,1981-10-05,153.32,144.57,85.17
722,1981-10-06,153.93,145.53,84.05
723,1981-10-07,154.79,145.72,85.13
724,1981-10-08,154.01,144.62,83.42
725,1981-10-09,157.57,148.5,86.36
726,1981-10-12,156.18,145.11,86.25
727,1981-10-13,154.01,144.46,85.19
728,1981-10-14,154.36,145.72,85.9
729,1981-10-15,155.19,146.82,86.35
730,1981-10-16,154.19,145.51,85.47
731,1981-10-19,151.74,143.88,85.59
732,1981-10-20,151.95,144.34,85.89
733,1981-10-21,149.06,143.63,85.07
734,1981-10-22,150.71,145.7,85.57
735,1981-10-23,150.28,144.88,85.1
736,1981-10-26,148.02,144.77,84.78
737,1981-10-27,148.51,144.96,84.31
738,1981-10-28,149.69,145.35,84.41
739,1981-10-29,147.5,142.26,82.4
740,1981-10-30,148.37,141.6,84.07
741,1981-11-02,149.41,141.1,83.88
742,1981-11-03,148.8,140.58,83.37
743,1981-11-04,149.84,141.13,83.65
744,1981-11-05,148.89,141.04,83.51
745,1981-11-06,148.8,141.27,83.34
746,1981-11-09,149.32,140.15,82.77
747,1981-11-10,145.41,138.02,82.52
748,1981-11-11,143.15,135.16,80.06
749,1981-11-12,142.98,134.88,79.29
750,1981-11-13,143.33,135.52,79.09
751,1981-11-16,140.46,133.61,77.76
752,1981-11-17,138.55,132.46,76.03
753,1981-11-18,140.29,133.4,76.35
754,1981-11-19,139.33,132.74,76.47
755,1981-11-20,139.51,133.74,76.97
756,1981-11-23,137.86,131.93,75.79
757,1981-11-24,138.72,131.77,75.62
758,1981-11-25,142.29,135.13,76.64
759,1981-11-26,142.29,134.83,77.0
760,1981-11-27,142.98,135.1,76.61
761,1981-11-30,144.02,135.85,82.83
762,1981-12-01,139.85,132.88,81.27
763,1981-12-02,141.33,133.66,80.86
764,1981-12-03,144.72,137.66,84.39
765,1981-12-04,148.02,140.31,84.99
766,1981-12-07,144.81,138.0,83.98
767,1981-12-08,144.28,138.08,84.38
768,1981-12-09,142.55,135.87,82.51
769,1981-12-10,140.9,135.5,83.77
770,1981-12-11,142.37,137.37,84.76
771,1981-12-14,145.07,141.21,87.51
772,1981-12-15,143.59,138.3,85.42
773,1981-12-16,144.81,139.47,86.32
774,1981-12-17,144.63,139.3,86.33
775,1981-12-18,144.46,139.13,86.07
776,1981-12-21,142.63,138.4,86.13
777,1981-12-22,138.85,134.73,83.42
778,1981-12-23,139.12,135.0,82.98
779,1981-12-24,139.12,134.59,83.31
780,1981-12-25,139.12,134.59,83.31
781,1981-12-28,139.12,134.59,83.31
782,1981-12-29,137.25,132.78,81.65
783,1981-12-30,138.12,133.62,80.92
784,1981-12-31,138.12,133.62,80.96
785,1982-01-01,138.12,133.62,80.96
786,1982-01-04,137.25,131.11,80.03
787,1982-01-05,140.2,133.94,80.96
788,1982-01-06,139.51,133.27,80.73
789,1982-01-07,137.77,131.61,79.74
790,1982-01-08,139.07,132.86,80.08
791,1982-01-11,134.9,131.3,80.29
792,1982-01-12,135.16,131.55,80.23
793,1982-01-13,132.04,128.51,80.05
794,1982-01-14,130.21,126.73,76.95
795,1982-01-15,131.78,128.25,78.0
796,1982-01-18,129.86,127.46,75.86
797,1982-01-19,130.39,127.97,76.91
798,1982-01-20,129.08,126.69,76.21
799,1982-01-21,130.65,128.22,77.07
800,1982-01-22,131.08,128.65,77.92
801,1982-01-25,129.26,128.61,77.74
802,1982-01-26,130.82,130.17,77.16
803,1982-01-27,132.64,131.98,79.14
804,1982-01-28,133.25,132.59,78.75
805,1982-01-29,134.47,133.8,79.45
806,1982-02-01,131.86,131.76,78.84
807,1982-02-02,131.74,131.64,77.72
808,1982-02-03,131.34,131.24,78.38
809,1982-02-04,133.34,133.23,78.98
810,1982-02-05,133.51,133.41,79.62
811,1982-02-08,131.95,132.3,78.9
812,1982-02-09,131.51,131.87,79.0
813,1982-02-10,132.78,133.14,79.72
814,1982-02-11,132.04,132.39,79.1
815,1982-02-12,131.17,131.52,79.3
816,1982-02-15,130.39,132.79,78.67
817,1982-02-16,130.39,132.79,79.08
818,1982-02-17,129.95,132.35,78.76
819,1982-02-18,128.3,130.67,76.64
820,1982-02-19,128.3,130.67,76.56
821,1982-02-22,126.56,126.62,75.28
822,1982-02-23,125.43,125.49,75.78
823,1982-02-24,126.04,126.1,76.3
824,1982-02-25,127.33,127.38,77.27
825,1982-02-26,125.99,126.04,74.72
826,1982-03-01,125.52,128.6,73.8
827,1982-03-02,125.52,128.6,74.99
828,1982-03-03,122.92,125.93,73.41
829,1982-03-04,120.4,123.35,71.14
830,1982-03-05,118.97,121.89,69.3
831,1982-03-08,114.84,115.85,68.89
832,1982-03-09,114.4,115.41,67.67
833,1982-03-10,115.71,116.72,68.84
834,1982-03-11,115.27,116.28,69.11
835,1982-03-12,112.32,113.3,67.16
836,1982-03-15,108.41,110.93,65.23
837,1982-03-16,112.75,115.37,66.63
838,1982-03-17,109.8,112.35,65.11
839,1982-03-18,111.19,113.77,66.75
840,1982-03-19,109.71,112.26,65.85
841,1982-03-22,111.47,115.95,66.29
842,1982-03-23,114.4,119.0,67.98
843,1982-03-24,115.27,119.9,69.0
844,1982-03-25,113.88,118.46,68.32
845,1982-03-26,111.97,116.47,67.54
846,1982-03-29,110.67,116.03,67.26
847,1982-03-30,112.67,118.13,68.47
848,1982-03-31,111.19,116.58,66.52
849,1982-04-01,113.62,119.13,67.39
850,1982-04-02,113.88,119.4,67.64
851,1982-04-05,117.27,123.13,70.29
852,1982-04-06,120.05,126.05,73.19
853,1982-04-07,123.0,129.15,74.87
854,1982-04-08,122.13,128.85,74.16
855,1982-04-09,122.13,128.85,74.16
856,1982-04-12,122.13,128.85,74.16
857,1982-04-13,122.83,129.58,73.89
858,1982-04-14,127.43,134.44,76.71
859,1982-04-15,126.22,133.15,76.09
860,1982-04-16,126.04,132.97,76.39
861,1982-04-19,124.04,130.57,74.71
862,1982-04-20,119.18,125.45,72.42
863,1982-04-21,120.48,126.82,72.3
864,1982-04-22,119.87,126.18,71.91
865,1982-04-23,122.39,128.83,72.39
866,1982-04-26,124.04,128.55,75.18
867,1982-04-27,122.22,126.66,73.06
868,1982-04-28,123.18,127.65,74.22
869,1982-04-29,121.18,125.58,72.51
870,1982-04-30,125.52,130.08,74.34
871,1982-05-03,125.52,130.08,74.34
872,1982-05-04,118.75,123.06,71.49
873,1982-05-05,117.58,121.85,70.75
874,1982-05-06,116.23,120.45,68.85
875,1982-05-07,116.31,120.54,68.86
876,1982-05-10,114.32,114.6,67.12
877,1982-05-11,115.44,115.74,67.32
878,1982-05-12,115.18,115.48,67.83
879,1982-05-13,115.01,115.3,68.0
880,1982-05-14,115.79,116.08,67.96
881,1982-05-17,117.62,118.44,69.31
882,1982-05-18,117.44,118.27,69.57
883,1982-05-19,118.83,119.67,71.33
884,1982-05-20,119.01,119.84,71.82
885,1982-05-21,117.62,118.44,71.41
886,1982-05-24,114.32,115.46,69.08
887,1982-05-25,113.93,115.08,67.53
888,1982-05-26,114.75,115.9,68.95
889,1982-05-27,112.67,113.79,67.54
890,1982-05-28,113.01,116.19,68.95
891,1982-05-31,113.01,116.19,68.95
892,1982-06-01,110.75,113.87,67.69
893,1982-06-02,110.67,113.78,67.03
894,1982-06-03,111.31,114.44,67.91
895,1982-06-04,110.75,113.87,67.26
896,1982-06-07,113.01,117.75,68.34
897,1982-06-08,114.23,119.02,70.43
898,1982-06-09,113.27,118.02,69.85
899,1982-06-10,113.53,118.3,70.7
900,1982-06-11,113.01,117.75,69.87
901,1982-06-14,111.45,120.43,69.51
902,1982-06-15,109.45,118.28,67.83
903,1982-06-16,110.15,119.03,68.6
904,1982-06-17,107.37,116.02,68.2
905,1982-06-18,107.28,115.93,67.05
906,1982-06-21,103.11,114.33,65.23
907,1982-06-22,105.63,117.12,65.71
908,1982-06-23,105.63,117.12,65.92
909,1982-06-24,107.8,119.53,67.64
910,1982-06-25,106.15,117.7,66.84
911,1982-06-28,105.54,117.51,66.88
912,1982-06-29,107.37,119.54,68.12
913,1982-06-30,110.32,122.83,67.21
914,1982-07-01,107.8,120.03,67.09
915,1982-07-02,108.67,120.99,67.46
916,1982-07-05,109.54,121.46,68.21
917,1982-07-06,108.06,119.82,67.92
918,1982-07-07,106.58,118.18,66.76
919,1982-07-08,108.93,120.79,67.91
920,1982-07-09,114.14,126.56,69.69
921,1982-07-12,119.18,131.41,72.81
922,1982-07-13,122.48,135.05,73.39
923,1982-07-14,122.57,135.14,76.59
924,1982-07-15,121.7,134.19,75.42
925,1982-07-16,120.57,132.94,74.9
926,1982-07-19,120.74,133.1,75.18
927,1982-07-20,120.83,133.19,73.8
928,1982-07-21,127.35,140.38,76.85
929,1982-07-22,122.65,135.21,76.52
930,1982-07-23,126.22,139.13,76.95
931,1982-07-26,122.39,132.1,75.49
932,1982-07-27,122.05,131.73,74.73
933,1982-07-28,120.57,130.13,73.98
934,1982-07-29,119.01,128.44,73.01
935,1982-07-30,119.15,128.59,73.36
936,1982-08-02,122.08,133.24,74.84
937,1982-08-03,121.35,132.45,75.47
938,1982-08-04,120.31,131.31,74.89
939,1982-08-05,120.4,131.4,75.32
940,1982-08-06,119.79,130.74,75.24
941,1982-08-09,116.75,131.3,73.95
942,1982-08-10,117.53,132.18,73.43
943,1982-08-11,115.88,130.32,73.05
944,1982-08-12,116.31,130.81,73.01
945,1982-08-13,117.44,132.08,73.82
946,1982-08-16,118.75,133.32,73.71
947,1982-08-17,117.36,131.76,73.84
948,1982-08-18,124.31,139.56,75.99
949,1982-08-19,123.92,139.13,76.94
950,1982-08-20,134.29,150.78,81.04
951,1982-08-23,137.07,150.9,81.36
952,1982-08-24,141.68,155.97,86.67
953,1982-08-25,139.33,153.39,83.42
954,1982-08-26,144.89,159.51,88.29
955,1982-08-27,145.24,160.96,91.16
956,1982-08-30,145.24,160.96,91.16
957,1982-08-31,142.98,158.45,88.8
958,1982-09-01,140.81,156.05,87.43
959,1982-09-02,142.37,157.78,87.51
960,1982-09-03,158.1,175.2,97.95
961,1982-09-06,164.7,183.68,99.07
962,1982-09-07,167.13,186.39,105.24
963,1982-09-08,159.14,177.48,101.39
964,1982-09-09,161.92,180.58,103.15
965,1982-09-10,157.4,175.54,97.51
966,1982-09-13,152.54,172.49,96.07
967,1982-09-14,157.84,178.48,98.51
968,1982-09-15,154.01,174.16,96.95
969,1982-09-16,155.84,176.22,97.47
970,1982-09-17,153.41,173.47,96.81
971,1982-09-20,147.41,165.24,92.51
972,1982-09-21,148.19,166.11,92.59
973,1982-09-22,154.19,172.83,95.83
974,1982-09-23,151.44,169.75,95.12
975,1982-09-24,149.76,167.86,95.73
976,1982-09-27,143.76,163.03,90.59
977,1982-09-28,142.63,161.74,89.98
978,1982-09-29,142.37,161.45,90.75
979,1982-09-30,137.94,156.43,84.73
980,1982-10-01,139.68,158.4,85.27
981,1982-10-04,134.64,154.15,84.77
982,1982-10-05,135.6,155.24,83.59
983,1982-10-06,140.38,160.71,86.5
984,1982-10-07,145.41,166.48,89.16
985,1982-10-08,150.45,172.25,93.25
986,1982-10-11,149.41,168.98,91.61
987,1982-10-12,153.32,173.4,93.3
988,1982-10-13,148.97,168.49,91.31
989,1982-10-14,155.66,176.05,95.49
990,1982-10-15,150.28,169.96,93.35
991,1982-10-18,148.8,169.57,90.88
992,1982-10-19,153.41,174.82,93.55
993,1982-10-20,146.63,167.1,92.13
994,1982-10-21,150.28,171.26,92.72
995,1982-10-22,148.71,169.47,91.33
996,1982-10-25,145.45,168.18,91.07
997,1982-10-26,145.67,168.45,90.07
998,1982-10-27,145.15,167.84,91.11
999,1982-10-28,145.33,168.04,90.72
1000,1982-10-29,147.06,170.05,90.82
1001,1982-11-01,148.45,171.77,91.53
1002,1982-11-02,149.76,173.28,92.45
1003,1982-11-03,148.54,171.87,93.15
1004,1982-11-04,147.59,170.76,92.23
1005,1982-11-05,145.07,167.85,91.8
1006,1982-11-08,141.5,166.62,89.71
1007,1982-11-09,142.2,167.44,89.14
1008,1982-11-10,142.81,168.15,89.39
1009,1982-11-11,139.42,164.16,88.89
1010,1982-11-12,138.29,162.83,87.31
1011,1982-11-15,140.11,166.16,89.34
1012,1982-11-16,141.59,167.91,89.89
1013,1982-11-17,143.33,169.97,93.01
1014,1982-11-18,141.94,168.32,92.13
1015,1982-11-19,145.1,172.07,92.64
1016,1982-11-22,142.63,165.42,93.57
1017,1982-11-23,141.07,163.61,91.54
1018,1982-11-24,142.2,164.92,91.33
1019,1982-11-25,142.63,165.42,93.48
1020,1982-11-26,145.15,168.35,93.73
1021,1982-11-29,150.8,171.9,96.23
1022,1982-11-30,151.49,172.69,92.14
1023,1982-12-01,152.97,174.38,94.39
1024,1982-12-02,155.06,176.75,93.29
1025,1982-12-03,153.32,174.77,93.82
1026,1982-12-06,154.71,174.51,95.5
1027,1982-12-07,157.92,178.14,98.03
1028,1982-12-08,154.62,174.41,96.42
1029,1982-12-09,152.02,171.47,95.84
1030,1982-12-10,151.41,170.79,95.05
1031,1982-12-13,152.45,175.28,95.55
1032,1982-12-14,156.15,179.54,97.14
1033,1982-12-15,152.02,174.78,94.32
1034,1982-12-16,152.97,175.88,95.12
1035,1982-12-17,151.84,174.58,95.64
1036,1982-12-20,152.97,171.67,95.42
1037,1982-12-21,153.67,172.45,96.26
1038,1982-12-22,155.4,174.4,97.29
1039,1982-12-23,154.88,173.81,97.45
1040,1982-12-24,154.88,173.81,97.56
1041,1982-12-27,154.88,173.81,97.56
1042,1982-12-28,154.88,173.81,97.56
1043,1982-12-29,160.01,179.56,96.3
1044,1982-12-30,158.76,178.16,96.63
1045,1982-12-31,158.76,175.41,97.04
1046,1983-01-03,158.76,175.41,97.04
1047,1983-01-04,156.18,172.57,96.62
1048,1983-01-05,157.75,172.52,98.11
1049,1983-01-06,157.92,172.51,99.65
1050,1983-01-07,161.57,176.05,98.66
1051,1983-01-10,164.7,179.22,104.33
1052,1983-01-11,168.35,183.68,108.51
1053,1983-01-12,166.96,182.17,107.19
1054,1983-01-13,169.65,185.29,108.79
1055,1983-01-14,167.91,184.26,106.94
1056,1983-01-17,173.21,190.11,108.95
1057,1983-01-18,168.52,187.57,108.11
1058,1983-01-19,172.17,193.18,110.63
1059,1983-01-20,169.3,190.66,108.67
1060,1983-01-21,168.52,190.88,109.48
1061,1983-01-24,165.39,189.37,108.07
1062,1983-01-25,169.82,191.38,110.43
1063,1983-01-26,169.04,190.65,110.52
1064,1983-01-27,172.52,194.66,112.33
1065,1983-01-28,171.56,193.99,112.21
1066,1983-01-31,173.56,198.33,115.81
1067,1983-02-01,176.69,201.82,116.77
1068,1983-02-02,173.12,200.1,115.09
1069,1983-02-03,174.95,200.33,116.12
1070,1983-02-04,173.21,199.28,115.39
1071,1983-02-07,170.34,194.43,111.95
1072,1983-02-08,172.78,195.95,113.02
1073,1983-02-09,171.04,193.24,111.71
1074,1983-02-10,172.34,193.48,112.06
1075,1983-02-11,175.3,196.08,114.62
1076,1983-02-14,173.91,195.57,113.85
1077,1983-02-15,176.95,198.09,116.13
1078,1983-02-16,176.69,197.36,114.85
1079,1983-02-17,175.38,195.96,114.8
1080,1983-02-18,174.95,195.64,113.94
1081,1983-02-21,175.3,195.75,114.92
1082,1983-02-22,168.69,189.72,115.82
1083,1983-02-23,163.39,184.42,110.12
1084,1983-02-24,165.05,185.53,108.53
1085,1983-02-25,161.48,181.93,107.81
1086,1983-02-28,141.94,160.93,91.33
1087,1983-03-01,143.85,163.1,90.71
1088,1983-03-02,149.41,169.45,94.32
1089,1983-03-03,149.24,169.05,94.07
1090,1983-03-04,143.33,161.49,90.57
1091,1983-03-07,146.2,164.71,91.51
1092,1983-03-08,145.07,164.09,92.76
1093,1983-03-09,148.02,167.43,93.14
1094,1983-03-10,151.06,171.29,94.41
1095,1983-03-11,146.11,166.47,93.16
1096,1983-03-14,148.89,166.87,94.25
1097,1983-03-15,150.97,169.63,95.02
1098,1983-03-16,145.59,164.12,92.69
1099,1983-03-17,144.72,163.96,91.46
1100,1983-03-18,146.54,166.93,93.02
1101,1983-03-21,144.02,166.96,92.93
1102,1983-03-22,146.37,168.92,94.22
1103,1983-03-23,142.46,165.45,93.35
1104,1983-03-24,144.37,167.67,93.49
1105,1983-03-25,143.07,166.15,92.82
1106,1983-03-28,142.03,165.75,93.42
1107,1983-03-29,143.42,167.24,93.38
1108,1983-03-30,145.24,168.93,93.92
1109,1983-03-31,144.11,167.67,91.37
1110,1983-04-01,144.11,167.67,91.37
1111,1983-04-04,144.11,167.67,91.37
1112,1983-04-05,148.28,172.05,92.72
1113,1983-04-06,148.89,172.37,92.59
1114,1983-04-07,147.93,171.32,92.61
1115,1983-04-08,146.37,169.51,91.97
1116,1983-04-11,148.28,171.99,91.66
1117,1983-04-12,150.36,174.43,91.96
1118,1983-04-13,149.15,173.01,91.3
1119,1983-04-14,151.32,176.5,92.66
1120,1983-04-15,151.67,177.09,92.1
1121,1983-04-18,153.93,180.84,92.84
1122,1983-04-19,152.71,179.22,93.09
1123,1983-04-20,150.71,177.34,91.66
1124,1983-04-21,152.71,179.69,93.39
1125,1983-04-22,151.84,178.67,92.36
1126,1983-04-25,153.41,179.31,92.4
1127,1983-04-26,151.32,177.45,90.54
1128,1983-04-27,150.89,176.97,91.21
1129,1983-04-28,148.89,175.54,89.6
1130,1983-04-29,149.15,175.81,95.08
1131,1983-05-02,149.15,175.81,95.08
1132,1983-05-03,150.63,177.33,94.54
1133,1983-05-04,150.36,176.48,95.19
1134,1983-05-05,150.71,176.48,95.45
1135,1983-05-06,149.84,175.47,94.68
1136,1983-05-09,150.8,176.22,96.12
1137,1983-05-10,154.19,180.71,97.17
1138,1983-05-11,153.93,180.02,97.84
1139,1983-05-12,152.8,178.79,96.67
1140,1983-05-13,153.32,179.81,96.78
1141,1983-05-16,151.58,178.92,97.42
1142,1983-05-17,153.14,180.53,97.29
1143,1983-05-18,153.84,181.42,98.19
1144,1983-05-19,153.79,182.44,98.04
1145,1983-05-20,152.45,180.85,97.69
1146,1983-05-23,150.36,179.08,96.35
1147,1983-05-24,151.77,180.87,96.48
1148,1983-05-25,153.49,182.78,95.57
1149,1983-05-26,152.88,182.31,95.48
1150,1983-05-27,151.93,182.4,94.35
1151,1983-05-30,151.93,182.4,94.35
1152,1983-05-31,152.02,182.51,97.81
1153,1983-06-01,142.46,171.03,93.55
1154,1983-06-02,143.33,172.08,92.9
1155,1983-06-03,142.98,173.68,94.39
1156,1983-06-06,141.68,173.28,92.95
1157,1983-06-07,139.07,170.09,91.67
1158,1983-06-08,140.03,171.26,91.58
1159,1983-06-09,141.68,173.61,91.77
1160,1983-06-10,142.89,173.5,93.67
1161,1983-06-13,143.5,174.97,94.87
1162,1983-06-14,141.73,173.86,96.72
1163,1983-06-15,141.85,174.2,95.56
1164,1983-06-16,143.33,175.31,96.15
1165,1983-06-17,144.37,176.58,97.7
1166,1983-06-20,144.46,176.69,96.27
1167,1983-06-21,144.11,175.93,97.24
1168,1983-06-22,146.11,176.78,98.29
1169,1983-06-23,146.11,177.75,97.63
1170,1983-06-24,147.15,178.22,97.25
1171,1983-06-27,145.76,177.33,98.27
1172,1983-06-28,144.54,176.93,96.41
1173,1983-06-29,144.15,176.61,97.17
1174,1983-06-30,144.54,176.13,93.52
1175,1983-07-01,144.63,176.23,93.43
1176,1983-07-04,144.54,177.8,93.21
1177,1983-07-05,142.72,176.38,92.97
1178,1983-07-06,143.03,176.59,91.97
1179,1983-07-07,143.24,177.31,92.47
1180,1983-07-08,148.02,183.02,94.19
1181,1983-07-11,149.58,185.88,95.38
1182,1983-07-12,149.06,185.44,96.52
1183,1983-07-13,148.45,184.69,95.78
1184,1983-07-14,148.11,183.63,95.28
1185,1983-07-15,146.72,183.42,95.48
1186,1983-07-18,146.77,183.3,95.57
1187,1983-07-19,147.24,183.76,95.92
1188,1983-07-20,148.8,184.62,95.89
1189,1983-07-21,149.32,186.02,96.93
1190,1983-07-22,147.15,183.32,95.77
1191,1983-07-25,146.63,182.67,95.45
1192,1983-07-26,147.85,185.44,95.96
1193,1983-07-27,148.11,186.46,95.66
1194,1983-07-28,147.85,186.7,95.92
1195,1983-07-29,146.63,186.27,95.53
1196,1983-08-01,142.89,183.77,94.26
1197,1983-08-02,143.94,185.11,94.47
1198,1983-08-03,142.81,183.66,94.27
1199,1983-08-04,143.85,185.0,95.59
1200,1983-08-05,142.37,183.1,94.74
1201,1983-08-08,141.94,183.82,94.77
1202,1983-08-09,143.5,185.84,94.96
1203,1983-08-10,141.85,183.7,94.74
1204,1983-08-11,143.07,185.28,95.58
1205,1983-08-12,143.31,185.59,95.47
1206,1983-08-15,144.54,188.11,95.75
1207,1983-08-16,146.11,190.15,95.74
1208,1983-08-17,146.8,191.05,95.57
1209,1983-08-18,146.46,190.6,95.09
1210,1983-08-19,145.15,188.91,95.0
1211,1983-08-22,146.54,185.76,94.79
1212,1983-08-23,148.16,187.8,95.81
1213,1983-08-24,147.32,186.75,95.98
1214,1983-08-25,147.06,186.42,96.41
1215,1983-08-26,144.89,186.03,96.07
1216,1983-08-29,144.89,186.03,96.07
1217,1983-08-30,145.27,186.52,96.14
1218,1983-08-31,143.94,184.81,94.63
1219,1983-09-01,144.75,185.85,94.61
1220,1983-09-02,145.07,186.26,95.4
1221,1983-09-05,145.62,188.08,95.5
1222,1983-09-06,145.33,187.45,95.16
1223,1983-09-07,143.59,185.92,94.45
1224,1983-09-08,143.85,185.62,94.76
1225,1983-09-09,144.11,185.51,94.69
1226,1983-09-12,144.46,185.25,94.64
1227,1983-09-13,141.33,182.54,92.85
1228,1983-09-14,139.59,180.81,92.93
1229,1983-09-15,140.81,182.0,91.95
1230,1983-09-16,140.9,181.56,92.05
1231,1983-09-19,143.24,184.24,92.75
1232,1983-09-20,143.28,184.32,93.32
1233,1983-09-21,142.89,184.14,93.28
1234,1983-09-22,141.68,183.68,93.4
1235,1983-09-23,143.5,184.7,93.83
1236,1983-09-26,144.2,184.92,94.39
1237,1983-09-27,143.24,184.33,94.18
1238,1983-09-28,143.71,184.28,94.2
1239,1983-09-29,142.03,182.06,93.08
1240,1983-09-30,140.72,179.9,92.14
1241,1983-10-03,135.16,172.17,90.53
1242,1983-10-04,136.73,174.74,90.9
1243,1983-10-05,135.34,171.46,89.28
1244,1983-10-06,136.9,172.6,90.86
1245,1983-10-07,138.08,172.96,89.44
1246,1983-10-10,139.33,175.93,90.23
1247,1983-10-11,138.64,175.0,90.77
1248,1983-10-12,137.16,173.13,89.83
1249,1983-10-13,138.52,175.89,90.48
1250,1983-10-14,138.55,176.74,91.2
1251,1983-10-17,137.25,174.19,91.07
1252,1983-10-18,138.03,174.1,90.26
1253,1983-10-19,136.9,172.87,89.56
1254,1983-10-20,135.42,171.13,88.86
1255,1983-10-21,136.99,172.67,89.47
1256,1983-10-24,137.07,174.32,90.21
1257,1983-10-25,138.29,175.75,90.24
1258,1983-10-26,136.41,174.1,90.16
1259,1983-10-27,133.6,170.56,87.87
1260,1983-10-28,134.73,171.97,88.4
1261,1983-10-31,132.73,169.93,87.86
1262,1983-11-01,131.25,169.29,86.67
1263,1983-11-02,133.08,171.28,87.88
1264,1983-11-03,131.25,169.38,87.8
1265,1983-11-04,132.38,171.74,88.14
1266,1983-11-07,131.69,171.49,87.04
1267,1983-11-08,132.82,172.85,88.19
1268,1983-11-09,133.08,172.82,87.79
1269,1983-11-10,132.66,171.6,87.81
1270,1983-11-11,132.73,172.58,87.88
1271,1983-11-14,132.94,172.85,88.28
1272,1983-11-15,133.17,173.19,88.39
1273,1983-11-16,133.17,173.09,88.43
1274,1983-11-17,130.56,170.83,87.25
1275,1983-11-18,130.39,171.22,87.92
1276,1983-11-21,130.04,170.77,87.69
1277,1983-11-22,130.82,171.17,87.38
1278,1983-11-23,130.56,170.93,87.63
1279,1983-11-24,130.47,171.57,87.87
1280,1983-11-25,130.68,172.13,88.1
1281,1983-11-28,136.99,180.35,89.46
1282,1983-11-29,136.03,179.52,91.9
1283,1983-11-30,140.72,184.22,93.42
1284,1983-12-01,138.72,182.13,92.3
1285,1983-12-02,139.25,183.42,93.52
1286,1983-12-05,138.03,183.88,93.97
1287,1983-12-06,137.94,182.84,92.69
1288,1983-12-07,138.9,184.42,93.57
1289,1983-12-08,139.33,185.09,94.14
1290,1983-12-09,135.08,180.34,91.36
1291,1983-12-12,135.95,181.91,92.21
1292,1983-12-13,135.23,181.96,92.67
1293,1983-12-14,135.16,181.72,92.91
